source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
1764426239404825856,38352737641846171,RP,2090.437931730959,15.705561301365071,4193.17970094256,66.92125017439555,62.658417,false,false,0,369295549951641967
1764426239404825856,38356829944338196,RP,2090.5119351198555,15.809616467410805,3809.9687041215734,63.790951655917276,59.72585,false,false,0,369295549951641967
1764426239404825856,38854740351292152,RP,2099.5158761590246,15.87143114065516,3599.1134703782154,60.61915885155355,59.37254,false,false,0,369295549951641967
1764426239404825856,38864481098024626,RP,2099.6920232351513,15.56205028767924,4785.726552375244,85.7448901645841,55.81355,false,false,0,369295549951641967
1764426239404825856,38868573410621191,RP,2099.766027505228,15.51020511449837,5019.794628047673,71.22226759593782,70.48069,false,false,0,369295549951641967
1764426239404825856,41046589858649730,RP,2139.1513143389707,15.77981911493215,3915.9789560462596,62.406868275570424,62.749165,false,false,0,369295549951641967
1764426239404825856,42828941978636747,RP,2171.381568490202,15.97531415069921,3270.7122307787754,62.255500785692014,52.53692,false,false,0,369295549951641967
1764426239404825856,42833034280490309,RP,2171.4555723068484,15.51143369895187,5014.117601158831,75.11687839893575,66.75088,false,false,0,369295549951641967
1764426239404825856,43907440974786707,RP,2190.884354894282,15.84831010210676,3676.5794416833155,63.67084599591915,57.74353,false,false,0,369295549951641967
1764426239404825856,43911533205582569,RP,2190.9583565304033,15.922659445346277,3433.240421900076,65.26505410691185,52.604576,false,false,0,369295549951641967
1764426239404825856,43921273998943291,RP,2191.1345008993276,15.585332491498027,4684.195350489138,71.18420779996381,65.803856,false,false,0,369295549951641967
1764426239404825856,43925366327781049,RP,2191.208504195197,15.619614483117248,4538.603064371273,74.36509064438461,61.031364,false,false,0,369295549951641967
1764426239404825856,50629775556777432,RP,2312.4569901229893,15.860498185304623,3635.5382740339583,63.07421267403412,57.63906,false,false,0,369295549951641967
1764426239404825856,50639516385304850,RP,2312.6331656303396,15.496865856178369,5081.84778705415,75.73793919152747,67.097786,false,false,0,369295549951641967
1764449672746444288,20266520980906665,G,1763.354827801225,15.355128250517051,13592.363797508922,38.841560874300484,349.94382,false,false,4097,369295551293819386
1764449672746444288,20270613278277936,G,1763.428800678735,15.449965703036817,12455.466810773372,49.97278236005644,249.24501,false,false,4198913,369295551293819386
1764449672746444288,21818259840091607,G,1791.4148269143589,14.49619278883951,29982.591968762772,56.133043170590604,534.13446,false,false,4198913,369295551293819386
1764449672746444288,23182618079662773,G,1816.0866869969577,14.768737865832119,23326.583966350714,82.50312538391945,282.73575,false,false,4097,369295551293819386
1764449672746444288,29821956281517141,G,1936.156871109714,15.349726560151232,13660.156218229582,34.060112184107574,401.0602,false,false,4194817,369295551293819386
1764449672746444288,31558884936672287,G,1967.5709511940133,14.82669782648672,22113.99257578335,33.528552695482624,659.557,false,false,1,369295551293819386
1764449672746444288,31562977231028704,G,1967.6449362459377,15.053435897142403,17946.176354721778,16.44754120192798,1091.1161,false,false,4194817,369295551293819386
1764449672746444288,32830576741078759,G,1990.5706432378745,14.957063165064483,19611.961138968894,25.523173061209874,768.39825,false,false,1,369295551293819386
1764449672746444288,38352749139211580,G,2090.4377169102318,15.479371540149057,12122.652998199988,19.653898265155625,616.8065,false,false,1,369295551293819386
